1756-8722-7-27-2	ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount of.ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass in.ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic mass
IJD-60-308-g002	histological section of the resected specimen showing a giant cell carcinoma in the dermis . <EOS>
1757-1626-1-13-3	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
IJO-62-857-g003	intraoperative view of the right eye of the patient in a patient with a history of a patient with a.intraoperative view of the right eye of the patient in a patient with a history of a patient in the.intraoperative view of the right eye of the patient in a patient with a history of the left eye of
1471-2164-9-547-2	scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface of.scanning electron microscopy image of the surface of the surface of the surface of the surface of the surface in.scanning electron microscopy image of the surface of the surface of the surface of the surface of the left eye
pone.0086346.g006	x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe. <EOS>.x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe <EOS>.x-ray of the left knee showing a large right hip and left lower lobe and left lower region <EOS>
jovr-5-2-195-689-2-pbf5	ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right kidney with.ultrasound scan of the right eye showing a large cystic mass in the right lobe of the right kidney ..ultrasound scan of the right eye showing a large cystic mass in the right lower lobe of the right kidney
gox-1-e38-g004	intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right lower lobe of the right lower.intraoperative photograph of the right eye showing a large cystic mass in the right upper lobe of the right upper
SJG-16-241-g001	preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the left lower lobe.preoperative x-ray of the left hip showing a large lesion in the right lower lobe of the right upper lobe
PAMJ-11-33-g003	preoperative photograph <EOS>
wjem11_5p463f2	preoperative x-ray of the left hip showing a large right hip and left lower lobe and left lower lobe. <EOS>.preoperative x-ray of the left hip showing a large right hip and left lower lobe and left lower lobe <EOS>.preoperative x-ray of the left hip showing a large right hip and left lower lobe and left lower region <EOS>
PWKI-10-22477-g002	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
ijcpd-05-217-g004	clinical picture <EOS>
1752-1947-5-108-1	clinical photograph of the patient in a patient with a swelling of the right eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the left eye of the patient with a.clinical photograph of the patient in a patient with a swelling of the left eye of a patient with a
12886_2015_33_Fig3_HTML	ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of the.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe with.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe and
JRMS-18-89-g004	axial and coronal t2-weighted mr images of the brain in a patient with a high signal intensity in the right.axial and coronal t2-weighted mr images of the brain in a patient with a high signal intensity in the left.axial and coronal t2-weighted mr images of the brain in a patient with a high signal intensity on the right
1757-1626-2-22-1	intraoperative view of the lesion <EOS>.intraoperative view of the lesion in the right eye . <EOS>
MEAJO-16-239-g003	fundus photograph of the right eye of the patient in a patient with a right eye of a patient with.fundus photograph of the right eye of the patient in a patient with a right eye of the left eye.fundus photograph of the right eye of the patient in a patient with a right eye of the patient with
1532-429X-12-58-6	x-ray of the left hip showing the presence of the bone in the right lower lobe of the right lower.x-ray of the left hip showing the presence of the bone in the right lower lobe of the left lower.x-ray of the left hip showing the presence of the bone in the right lower lobe of the right hip
JISP-18-403-g010	ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right kidney.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lower.ultrasound scan of the right eye showing a large cystic mass in the right upper lobe of the right lobe
can-7-311fig2A	histological section of the biopsy showing a giant cell carcinoma in the dermis . <EOS>.histological section of the biopsy showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
DFA-1-5544-g004	clinical photograph of the patient showing a large lesion in the right upper lobe of the right lower lobe with.clinical photograph of the patient showing a large lesion in the right lower lobe of the right lower lobe with.clinical photograph of the patient showing a large lesion in the right upper lobe of the right lower lobe and
